"date";"precipitation_mm_d";"discharge_m3_d";"temperature";"snow_depth_m";"swe_jonas"
"2007-06-25";7.3;2837;19.8;0;0
"2007-06-26";12.8;2846;14.5;0;0
"2007-06-27";1.5;2840;13.7;0;0
"2007-06-28";0;2834;13.8;0;0
"2007-06-29";0;2830;15.3;0;0
"2007-06-30";0;2833;16.6;0;0
"2007-07-01";0;2831;18.7;0;0
"2007-07-02";12;2828;16;0;0
"2007-07-03";0.3;2841;16.8;0;0
"2007-07-04";14.9;2844;11.6;0;0
"2007-07-05";1.8;2845;12.6;0;0
"2007-07-06";1.1;2838;14.7;0;0
"2007-07-07";0;2824;17.8;0;0
"2007-07-08";0;2824;18.2;0;0
"2007-07-09";22.6;2823;15.6;0;0
"2007-07-10";12.4;2848;10.2;0;0
"2007-07-11";0.4;2873;12.4;0;0
"2007-07-12";2;2848;12.8;0;0
"2007-07-13";1;2839;15.9;0;0
"2007-07-14";0;2838;19.4;0;0
"2007-07-15";0;2833;22.7;0;0
"2007-07-16";0;2825;24.5;0;0
"2007-07-17";0;2829;23.8;0;0
"2007-07-18";0;2822;23.1;0;0
"2007-07-19";0;2821;24.3;0;0
"2007-07-20";0;2822;24.2;0;0
"2007-07-21";0;2816;23.4;0;0
"2007-07-22";0.1;2814;18.5;0;0
"2007-07-23";0;2811;20.4;0;0
"2007-07-24";6.2;2812;16.7;0;0
"2007-07-25";1.3;2814;16.6;0;0
"2007-07-26";0;2812;18;0;0
"2007-07-27";0;2809;19.3;0;0
"2007-07-28";0.9;2809;18.6;0;0
"2007-07-29";9.4;2820;18.4;0;0
"2007-07-30";10.5;2829;13.1;0;0
"2007-07-31";0;2816;11.8;0;0
"2007-08-01";0;2811;13.8;0;0
"2007-08-02";26.9;2817;16.7;0;0
"2007-08-03";8.1;2834;15;0;0
"2007-08-04";0.2;2826;15.3;0;0
"2007-08-05";0;2812;14.8;0;0
"2007-08-06";0;2809;18;0;0
"2007-08-07";0;2805;19.9;0;0
"2007-08-08";0.7;2807;17.7;0;0
"2007-08-09";11.3;2805;16;0;0
"2007-08-10";0.2;2812;14.1;0;0
"2007-08-11";13.9;2816;14.1;0;0
"2007-08-12";2.6;2834;15.2;0;0
"2007-08-13";0;2820;17.6;0;0
"2007-08-14";0;2806;18.9;0;0
"2007-08-15";0;2802;20.1;0;0
"2007-08-16";0.4;2802;19.5;0;0
"2007-08-17";13.4;2805;13.2;0;0
"2007-08-18";0;2819;14.6;0;0
"2007-08-19";7;2806;16.5;0;0
"2007-08-20";2;2806;14.6;0;0
"2007-08-21";0;2802;17;0;0
"2007-08-22";0.2;2797;18.7;0;0
"2007-08-23";0;2792;19;0;0
"2007-08-24";0;2789;17.6;0;0
"2007-08-25";0;2788;18.4;0;0
"2007-08-26";0;2793;18.9;0;0
"2007-08-27";0;2788;18.8;0;0
"2007-08-28";0.9;2788;16.5;0;0
"2007-08-29";5;2791;12.8;0;0
"2007-08-30";18.4;2814;11.2;0;0
"2007-08-31";0;2800;12.9;0;0
"2007-09-01";5.9;2793;14.1;0;0
"2007-09-02";1.3;2790;13.6;0;0
"2007-09-03";9.1;2789;14.2;0;0
"2007-09-04";6.3;2814;8.8;0;0
"2007-09-05";15.5;2871;6.9;0;0
"2007-09-06";100.4;3600;6;0;0
"2007-09-07";76.1;3868;10.5;0;0
"2007-09-08";11.1;3450;11.3;0;0
"2007-09-09";0.8;3303;12;0;0
"2007-09-10";3.6;3218;11.8;0;0
"2007-09-11";22.5;3260;9.6;0;0
"2007-09-12";6.7;3344;10.9;0;0
"2007-09-13";0;3226;11.8;0;0
"2007-09-14";0.1;3166;12.9;0;0
"2007-09-15";0.2;3116;13.6;0;0
"2007-09-16";0;3097;12.3;0;0
"2007-09-17";2.3;3081;15.4;0;0
"2007-09-18";3.1;3064;13.5;0;0
"2007-09-19";0.1;3042;8.8;0;0
"2007-09-20";0;3029;7.3;0;0
"2007-09-21";0;3020;9.7;0;0
"2007-09-22";0;3011;11.7;0;0
"2007-09-23";0;3002;12.4;0;0
"2007-09-24";0;2996;12.4;0;0
"2007-09-25";1.5;2991;10.8;0;0
"2007-09-26";0.4;2983;9.6;0;0
"2007-09-27";0.3;2980;10.8;0;0
"2007-09-28";3.2;2974;9.9;0;0
"2007-09-29";0;2965;9.4;0;0
"2007-09-30";0;2959;11;0;0
"2007-10-01";0;2952;11.8;0;0
"2007-10-02";0;2946;12.8;0;0
"2007-10-03";0;2941;14;0;0
"2007-10-04";3.2;2942;13;0;0
"2007-10-05";19.8;2955;13.5;0;0
"2007-10-06";0;2952;9.8;0;0
"2007-10-07";0;2938;8.3;0;0
"2007-10-08";0;2931;7;0;0
"2007-10-09";0;2926;8.7;0;0
"2007-10-10";0;2920;7.2;0;0
"2007-10-11";0;2919;7;0;0
"2007-10-12";0.9;2917;7.6;0;0
"2007-10-13";7.3;2928;8.4;0;0
"2007-10-14";0;2919;3.8;0;0
"2007-10-15";0;2911;4.9;0;0
"2007-10-16";0;2913;8.1;0;0
"2007-10-17";0;2906;8;0;0
"2007-10-18";3.6;2902;8.1;0;0
"2007-10-19";9.8;2903;3.3;0;0
"2007-10-20";24.2;2919;0.1;0.02;4.77696759212307
"2007-10-21";13.3;2966;0.5;0.06;14.5148358809741
"2007-10-22";5.1;2986;0.4;0.03;7.18954880197049
"2007-10-23";22.4;3039;0.3;0.01;2.3799741173137
"2007-10-24";3.3;3078;0.9;0.01;2.3799741173137
"2007-10-25";0.3;3050;2.5;0;0
"2007-10-26";0;3041;4.3;0;0
"2007-10-27";0.6;3047;5.2;0;0
"2007-10-28";11;3216;5.7;0;0
"2007-10-29";0;3052;6.5;0;0
"2007-10-30";1.8;3023;4.7;0;0
"2007-10-31";5.2;3005;5.3;0;0
"2007-11-01";0;2987;2.4;0;0
"2007-11-02";0;2979;3.8;0;0
"2007-11-03";0.9;2974;7.7;0;0
"2007-11-04";13.3;2990;6.7;0;0
"2007-11-05";0.1;2985;2.5;0;0
"2007-11-06";11.4;2984;2.2;0;0
"2007-11-07";20.2;3038;3.2;0;0
"2007-11-08";19.7;3080;6.1;0;0
"2007-11-09";17.5;3067;3.6;0;0
"2007-11-10";24.3;3074;1.6;0;0
"2007-11-11";30.1;3239;3;0.03;7.18954880197049
"2007-11-12";5.5;3345;1.5;0;0
"2007-11-13";4.7;3206;1.4;0;0
"2007-11-14";16.2;3166;-0.5;0;0
"2007-11-15";3.6;3135;-2.5;0.15;37.2160458595506
"2007-11-16";2.2;3112;-3.3;0.2;50.2695986794241
"2007-11-17";0;3097;-3.2;0.16;39.8021803680304
"2007-11-18";1.9;3088;-1.8;0.13;32.0812395850033
"2007-11-19";0.3;3079;-2.8;0.12;29.5327656301103
"2007-11-20";0;3071;-2.2;0.11;26.9970574470697
"2007-11-21";0;3062;-1.3;0.1;24.4742379805676
"2007-11-22";0;3054;-1;0.09;21.9644432991828
"2007-11-23";0;3075;2.9;0.08;19.4678255498432
"2007-11-24";1.3;3093;2.6;0.02;4.77696759212307
"2007-11-25";7.8;3085;3.7;0.01;2.3799741173137
"2007-11-26";12.6;3139;0.8;0.01;2.3799741173137
"2007-11-27";5.8;3105;0.2;0.04;9.61701491815229
"2007-11-28";0;3088;-2.2;0.12;29.5327656301103
"2007-11-29";0;3072;-5.5;0.1;24.4742379805676
"2007-11-30";0;3070;-0.4;0.1;24.4742379805676
"2007-12-01";10.3;3112;2.3;0.1;24.4742379805676
"2007-12-02";2.6;3160;4.3;0;0
"2007-12-03";15.5;3167;5.8;0;0
"2007-12-04";1.7;3195;3;0;0
"2007-12-05";2.4;3151;2.9;0;0
"2007-12-06";3.4;3143;3.9;0;0
"2007-12-07";6.2;3151;5.2;0;0
"2007-12-08";5.2;3164;2.9;0;0
"2007-12-09";1.9;3162;2.5;0;0
"2007-12-10";2.6;3144;2.2;0;0
"2007-12-11";9.4;3123;2.8;0;0
"2007-12-12";39.7;3233;0;0;0
"2007-12-13";10.9;3248;-0.6;0.09;21.9644432991828
"2007-12-14";3.1;3212;-2.2;0.08;19.4678255498432
"2007-12-15";2.4;3181;-4.2;0.13;32.0812395850033
"2007-12-16";0.3;3164;-3.8;0.15;37.2160458595506
"2007-12-17";0;3142;-5.1;0.14;34.6423672737242
"2007-12-18";0;3131;-7.2;0.13;32.0812395850033
"2007-12-19";0;3126;-6.5;0.13;32.0812395850033
"2007-12-20";0;3116;-5.6;0.13;32.0812395850033
"2007-12-21";0;3107;-7.6;0.13;32.0812395850033
"2007-12-22";0;3102;-10.5;0.13;32.0812395850033
"2007-12-23";0;3092;-10.7;0.13;32.0812395850033
"2007-12-24";0.2;3089;-6.6;0.13;32.0812395850033
"2007-12-25";0.7;3080;-4.2;0.14;34.6423672737242
"2007-12-26";0;3074;-8.1;0.14;34.6423672737242
"2007-12-27";0;3066;-7.9;0.14;34.6423672737242
"2007-12-28";0;3057;-7;0.14;34.6423672737242
"2007-12-29";0;3053;-8.7;0.14;34.6423672737242
"2007-12-30";0.1;3052;-5.8;0.14;34.6423672737242
"2007-12-31";11.8;3044;-0.5;0.14;34.6423672737242
"2008-01-01";1.3;3035;-2;0.19;47.6344665127136
"2008-01-02";0;3029;-5.4;0.19;47.6344665127136
"2008-01-03";0;3027;-6.3;0.19;47.6344665127136
"2008-01-04";0;3021;-4.8;0.19;47.6344665127136
"2008-01-05";0;3018;-6.3;0.19;47.6344665127136
"2008-01-06";6.2;3017;-2.2;0.19;47.6344665127136
"2008-01-07";2.9;3024;2.1;0.18;45.0114703478765
"2008-01-08";0.1;3073;1;0.14;34.6423672737242
"2008-01-09";0;3080;-0.9;0.12;29.5327656301103
"2008-01-10";0;3075;1.2;0.12;29.5327656301103
"2008-01-11";0;3070;-3.2;0.12;29.5327656301103
"2008-01-12";0.8;3065;0.9;0.12;29.5327656301103
"2008-01-13";0;3060;0.9;0.11;26.9970574470697
"2008-01-14";0.1;3058;-1.1;0.11;26.9970574470697
"2008-01-15";0;3055;-1.6;0.11;26.9970574470697
"2008-01-16";0;3050;1.1;0.11;26.9970574470697
"2008-01-17";2.4;3045;0.4;0.11;26.9970574470697
"2008-01-18";7.4;3040;3.5;0.11;26.9970574470697
"2008-01-19";6.2;3083;8.1;0.05;12.0588948726007
"2008-01-20";0.4;3086;6;0;0
"2008-01-21";0;3035;1.7;0;0
"2008-01-22";19.6;3062;4;0;0
"2008-01-23";1.9;3071;-0.2;0;0
"2008-01-24";0;3033;1.1;0;0
"2008-01-25";1.3;3017;1.1;0;0
"2008-01-26";4.8;3005;0.4;0;0
"2008-01-27";29.4;3104;5.2;0;0
"2008-01-28";0;3208;4.1;0;0
"2008-01-29";0;3125;1.9;0;0
"2008-01-30";0;3092;0.3;0;0
"2008-01-31";0;3074;0.6;0;0
"2008-02-01";0;3060;1.3;0;0
"2008-02-02";0;3060;3.5;0;0
"2008-02-03";0;3041;0.1;0;0
"2008-02-04";0;3030;7.1;0;0
"2008-02-05";1.7;3019;3.3;0;0
"2008-02-06";0.1;3015;5.5;0;0
"2008-02-07";0;3007;2.6;0;0
"2008-02-08";0;3001;-0.9;0;0
"2008-02-09";0;2998;-1.2;0;0
"2008-02-10";0;2994;-2.1;0;0
"2008-02-11";0;2988;-2;0;0
"2008-02-12";0;2980;-2.2;0;0
"2008-02-13";0;2978;-4.2;0;0
"2008-02-14";0;2970;-4.6;0;0
"2008-02-15";2.5;2965;-2.4;0;0
"2008-02-16";0.1;2968;-4.8;0;0
"2008-02-17";0;2956;-6.1;0;0
"2008-02-18";0;2952;0.9;0;0
"2008-02-19";0;2957;4.3;0;0
"2008-02-20";0;2950;0.7;0;0
"2008-02-21";1.5;2946;2.1;0;0
"2008-02-22";0.4;2947;7.5;0;0
"2008-02-23";0;2942;8.3;0;0
"2008-02-24";0;2935;6.6;0;0
"2008-02-25";0;2935;7.6;0;0
"2008-02-26";0;2931;5.8;0;0
"2008-02-27";4.1;2930;6.7;0;0
"2008-02-28";0;2923;5;0;0
"2008-02-29";10.1;2926;6.2;0;0
"2008-03-01";19.9;2985;6.4;0;0
"2008-03-02";9.2;3013;8.6;0;0
"2008-03-03";2.5;3003;10.2;0;0
"2008-03-04";1.6;2979;2;0;0
"2008-03-05";4.2;2958;-1.2;0.03;7.18954880197049
"2008-03-06";0;2950;-3.4;0;0
"2008-03-07";0;2942;-0.5;0;0
"2008-03-08";0.2;2949;1.3;0;0
"2008-03-09";0;2939;2.8;0;0
"2008-03-10";0;2936;6.6;0;0
"2008-03-11";3;2930;6.2;0;0
"2008-03-12";29;2923;6.2;0;0
"2008-03-13";14.2;3040;3.8;0;0
"2008-03-14";29.6;3076;5.3;0;0
"2008-03-15";2.7;3216;6.4;0;0
"2008-03-16";0.3;3136;7.9;0;0
"2008-03-17";11.1;3097;5.4;0;0
"2008-03-18";3.6;3088;1.3;0.01;2.3799741173137
"2008-03-19";1.3;3073;1.2;0;0
"2008-03-20";8.3;3056;-0.2;0.07;16.9845570134858
"2008-03-21";0.7;3058;1.9;0.05;12.0588948726007
"2008-03-22";2;3059;1.7;0;0
"2008-03-23";0;3046;0.8;0;0
"2008-03-24";7.8;3036;-1;0.05;12.0588948726007
"2008-03-25";12.3;3027;-1.6;0.04;9.61701491815229
"2008-03-26";4;3016;0.2;0.2;50.2695986794241
"2008-03-27";0;3027;3.2;0.06;14.5148358809741
"2008-03-28";0;3041;3.5;0;0
"2008-03-29";0.1;3037;6.2;0;0
"2008-03-30";0;3034;7.1;0;0
"2008-03-31";0;3022;8.6;0;0
"2008-04-01";1;3014;9.4;0;0
"2008-04-02";17.6;3021;6.7;0;0
"2008-04-03";15.7;3083;3.8;0;0
"2008-04-04";1.6;3058;4.5;0;0
"2008-04-05";0.2;3045;4.4;0;0
"2008-04-06";2.7;3036;3.5;0;0
"2008-04-07";3.5;3032;0.9;0;0
"2008-04-08";0;3019;3.4;0;0
"2008-04-09";0;3009;8.3;0;0
"2008-04-10";0;3008;12.9;0;0
"2008-04-11";0;3001;13.9;0;0
"2008-04-12";0;2990;7.7;0;0
"2008-04-13";0;2980;6.8;0;0
"2008-04-14";2.6;2979;9.1;0;0
"2008-04-15";2.3;2975;5.7;0;0
"2008-04-16";3.9;2971;4;0;0
"2008-04-17";0;2967;4;0;0
"2008-04-18";0;2963;7.6;0;0
"2008-04-19";0.7;2958;11.1;0;0
"2008-04-20";0;2952;10.6;0;0
"2008-04-21";9.2;2951;10.1;0;0
"2008-04-22";8.3;2950;8;0;0
"2008-04-23";21;2976;6.3;0;0
"2008-04-24";0;2967;8.1;0;0
"2008-04-25";7.6;2955;6.8;0;0
"2008-04-26";1.4;2958;7.9;0;0
"2008-04-27";0;2954;9.2;0;0
"2008-04-28";0;2952;12.5;0;0
"2008-04-29";8.1;2950;9.3;0;0
"2008-04-30";0;2949;10.4;0;0
"2008-05-01";0;2940;10;0;0
"2008-05-02";0.3;2933;9.7;0;0
"2008-05-03";1.5;2928;10.4;0;0
"2008-05-04";3.8;2926;9.9;0;0
"2008-05-05";12.6;2926;8.4;0;0
"2008-05-06";11.1;2949;9.6;0;0
"2008-05-07";0;2954;10.1;0;0
"2008-05-08";0;2941;10.9;0;0
"2008-05-09";0;2933;12.5;0;0
"2008-05-10";0;2928;12;0;0
"2008-05-11";0;2923;12.8;0;0
"2008-05-12";0;2920;12.9;0;0
"2008-05-13";0;2916;14.1;0;0
"2008-05-14";0;2912;14.6;0;0
"2008-05-15";0;2908;16.1;0;0
"2008-05-16";0.1;2904;15.5;0;0
"2008-05-17";0;2903;15.6;0;0
"2008-05-18";4.8;2898;13;0;0
"2008-05-19";6.2;2900;11;0;0
"2008-05-20";7.4;2900;7.4;0;0
"2008-05-21";0.3;2911;8.8;0;0
"2008-05-22";1.9;2983;10.4;0;0
"2008-05-23";0;2975;12;0;0
"2008-05-24";0;2974;13.2;0;0
"2008-05-25";0;2972;14;0;0
"2008-05-26";0;2969;15;0;0
"2008-05-27";0;2966;18;0;0
"2008-05-28";0;2964;18.5;0;0
"2008-05-29";0;2961;19;0;0
"2008-05-30";0;2958;20.7;0;0
"2008-05-31";0;2955;19;0;0
"2008-06-01";11.2;2955;19.4;0;0
"2008-06-02";0;2956;19.1;0;0
"2008-06-03";0.1;2948;18.2;0;0
"2008-06-04";35.4;2983;15.5;0;0
"2008-06-05";8.6;3028;14.1;0;0
"2008-06-06";0.1;2994;14.4;0;0
"2008-06-07";1.8;2972;15;0;0
"2008-06-08";9.6;2993;15.3;0;0
"2008-06-09";0.9;2973;15.8;0;0
"2008-06-10";0;3024;17.9;0;0
"2008-06-11";0.4;2989;18;0;0
"2008-06-12";5.1;2955;14.8;0;0
"2008-06-13";2.7;2949;10.2;0;0
"2008-06-14";0;2944;10.8;0;0
"2008-06-15";0;2942;12.7;0;0
"2008-06-16";0;2937;13.7;0;0
"2008-06-17";7.5;2937;13.5;0;0
"2008-06-18";3.5;2936;15.4;0;0
"2008-06-19";0;2911;16.6;0;0
"2008-06-20";0;2926;18.7;0;0
"2008-06-21";0;2922;19.4;0;0
"2008-06-22";0;2923;21.7;0;0
"2008-06-23";6.8;2922;22.5;0;0
"2008-06-24";0;2929;19.8;0;0
"2008-06-25";12.4;2921;21.8;0;0
"2008-06-26";22.4;2952;18.4;0;0
"2008-06-27";8.7;2993;17.2;0;0
"2008-06-28";0.5;2950;17.6;0;0
"2008-06-29";0;2937;19.4;0;0
"2008-06-30";24.1;3029;17.9;0;0
"2008-07-01";0;3002;19.3;0;0
"2008-07-02";0;2980;20.2;0;0
"2008-07-03";14.2;3000;21.1;0;0
"2008-07-04";4.9;3020;16.6;0;0
"2008-07-05";0;3000;15.5;0;0
"2008-07-06";7.2;3010;18.3;0;0
"2008-07-07";24.1;3100;15;0;0
"2008-07-08";3.8;3080;13.8;0;0
"2008-07-09";0.1;3060;15.3;0;0
"2008-07-10";0.9;3040;17.6;0;0
"2008-07-11";0;3020;20.5;0;0
"2008-07-12";13.8;3040;18.7;0;0
"2008-07-13";0.4;3020;15.1;0;0
"2008-07-14";16.5;3060;12.7;0;0
"2008-07-15";0;3020;15.5;0;0
"2008-07-16";0;3000;18.4;0;0
"2008-07-17";15.3;3020;14.1;0;0
"2008-07-18";0.1;3000;13.4;0;0
"2008-07-19";0.4;2980;17.3;0;0
"2008-07-20";25.9;3100;16.8;0;0
"2008-07-21";2.7;3060;13.5;0;0
"2008-07-22";10;3080;10.5;0;0
"2008-07-23";34.3;3140;11.7;0;0
"2008-07-24";29.3;3254;12.2;0;0
"2008-07-25";18.4;3239;14.3;0;0
"2008-07-26";0.2;3145;17.4;0;0
"2008-07-27";0;3053;19.6;0;0
"2008-07-28";0;3006;19;0;0
"2008-07-29";0;2973;20.4;0;0
"2008-07-30";1.1;2952;21.1;0;0
"2008-07-31";0.1;2942;19.5;0;0
"2008-08-01";1;2932;20.3;0;0
"2008-08-02";3;2923;18.3;0;0
"2008-08-03";0.4;2915;19.9;0;0
"2008-08-04";1;2908;19.4;0;0
"2008-08-05";1.4;2900;17.4;0;0
"2008-08-06";0;2893;17.6;0;0
"2008-08-07";0;2888;20.4;0;0
"2008-08-08";33.3;2903;17.1;0;0
"2008-08-09";0.2;2925;15.2;0;0
"2008-08-10";0;2897;16.4;0;0
"2008-08-11";0;2887;19.5;0;0
"2008-08-12";0;2875;22;0;0
"2008-08-13";1.4;2869;16.8;0;0
"2008-08-14";0;2865;18.2;0;0
"2008-08-15";44.2;2877;14.9;0;0
"2008-08-16";36.9;3260;10.1;0;0
"2008-08-17";0.1;3069;12.2;0;0
"2008-08-18";0;2983;15.7;0;0
"2008-08-19";0;2953;18.5;0;0
"2008-08-20";0.3;2934;16.6;0;0
"2008-08-21";0;2920;16.4;0;0
"2008-08-22";0.3;2915;18.7;0;0
"2008-08-23";1.8;2906;14.3;0;0
"2008-08-24";0;2899;13.8;0;0
"2008-08-25";0;2892;14;0;0
"2008-08-26";0;2886;16.3;0;0
"2008-08-27";0;2883;16.9;0;0
"2008-08-28";0;2879;17.3;0;0
"2008-08-29";0;2875;16.6;0;0
"2008-08-30";0;2871;16.5;0;0
"2008-08-31";0;2867;14.4;0;0
"2008-09-01";15;2871;16.2;0;0
"2008-09-02";0;2853;18;0;0
"2008-09-03";0;2863;19.6;0;0
"2008-09-04";0;2861;18.5;0;0
"2008-09-05";0;2855;18.2;0;0
"2008-09-06";0;2853;21.4;0;0
"2008-09-07";10;2851;16.5;0;0
"2008-09-08";3;2856;13.6;0;0
"2008-09-09";0;2850;14.4;0;0
"2008-09-10";1;2844;17.6;0;0
"2008-09-11";0;2838;18.4;0;0
"2008-09-12";11;2838;16.6;0;0
"2008-09-13";1;2838;11;0;0
"2008-09-14";2;2833;6.7;0;0
"2008-09-15";44;2870;5;0;0
"2008-09-16";39;3097;4.8;0;0
"2008-09-17";0;3069;5.4;0;0
"2008-09-18";0;2948;5;0;0
"2008-09-19";0;2913;6;0;0
"2008-09-20";6;2898;6.5;0;0
"2008-09-21";2;2891;6.9;0;0
"2008-09-22";5;2890;7.5;0;0
"2008-09-23";0;2886;8.3;0;0
"2008-09-24";0;2879;7.7;0;0
"2008-09-25";16;2894;7.8;0;0
"2008-09-26";2;2942;7.3;0;0
"2008-09-27";0;2918;7.9;0;0
"2008-09-28";0;2906;7.6;0;0
"2008-09-29";0;2898;8;0;0
"2008-09-30";1;2890;10.2;0;0
"2008-10-01";6;2888;10.2;0;0
"2008-10-02";4;2881;10.1;0;0
"2008-10-03";20;2898;7;0;0
"2008-10-04";10;2998;5.1;0;0
